일시,충격,온도,습도,속도
2025-03-08 22:42:28,1.0,19.2,26.4,0
2025-03-08 22:41:58,1.0,19.3,26.3,0
2025-03-08 22:41:28,1.0,19.2,26.4,0
2025-03-08 22:40:57,1.0,19.2,26.6,0
2025-03-08 22:40:27,1.0,19.2,26.8,0
2025-03-08 22:39:57,1.0,19.2,26.8,0
2025-03-08 22:39:27,1.0,19.3,26.8,0
2025-03-08 22:38:56,1.0,19.2,26.8,0
2025-03-08 22:38:26,1.0,19.1,26.8,0
2025-03-08 22:37:56,1.0,19.1,26.8,0
2025-03-08 22:37:25,1.0,19.1,26.8,0
2025-03-08 22:36:55,1.0,19.1,26.8,0
2025-03-08 22:36:25,1.0,19.0,26.7,0
2025-03-08 22:35:55,1.0,18.9,26.7,0
2025-03-08 22:35:24,1.0,19.1,26.9,0
2025-03-08 22:34:54,1.0,19.0,26.8,0
2025-03-08 22:34:24,1.0,19.0,26.8,0
2025-03-08 22:33:53,1.0,19.1,26.8,0
2025-03-08 22:33:23,1.0,19.0,26.9,0
2025-03-08 22:32:53,1.0,19.0,26.9,0
2025-03-08 22:32:23,1.0,19.0,26.7,0
2025-03-08 22:31:52,1.0,19.0,26.6,0
2025-03-08 22:31:22,1.0,19.0,26.6,0
2025-03-08 22:30:52,1.0,19.1,26.7,0
2025-03-08 22:30:21,1.0,19.1,26.7,0
2025-03-08 22:29:51,1.0,19.2,26.5,0
2025-03-08 22:29:21,1.0,19.1,26.4,0
2025-03-08 22:28:50,1.0,19.2,26.2,0
2025-03-08 22:28:20,1.0,19.3,26.2,0
2025-03-08 22:27:50,1.0,19.2,26.4,0
2025-03-08 22:27:20,1.0,19.2,26.4,0
2025-03-08 22:26:49,1.0,19.2,26.5,0
2025-03-08 22:26:19,1.0,19.1,26.7,0
2025-03-08 22:25:49,1.0,19.2,26.8,0
2025-03-08 22:25:18,1.0,19.2,26.7,0
2025-03-08 22:24:48,1.0,19.2,26.9,0
2025-03-08 22:24:18,1.0,19.0,26.8,0
2025-03-08 22:23:47,1.0,19.0,26.9,0
2025-03-08 22:23:17,1.0,19.1,26.9,0
2025-03-08 22:22:47,1.0,19.0,26.9,0
2025-03-08 22:22:17,1.0,19.0,26.9,0
2025-03-08 22:21:46,1.0,19.0,26.9,0
2025-03-08 22:21:16,1.0,19.0,26.8,0
2025-03-08 22:20:46,1.0,19.0,26.8,0
2025-03-08 22:20:15,1.0,18.9,26.9,0
2025-03-08 22:19:45,1.0,18.9,26.9,0
2025-03-08 22:19:15,1.0,18.9,26.8,0
2025-03-08 22:18:45,1.0,18.9,26.8,0
2025-03-08 22:18:14,1.0,18.9,26.8,0
2025-03-08 22:17:44,1.0,19.0,26.9,0
2025-03-08 22:17:14,1.0,19.0,26.7,0
2025-03-08 22:16:43,1.0,19.0,26.6,0
2025-03-08 22:16:13,1.0,19.0,26.7,0
2025-03-08 22:15:43,1.0,19.1,26.6,0
2025-03-08 22:15:12,1.0,19.2,26.5,0
2025-03-08 22:14:42,1.0,19.1,26.4,0
2025-03-08 22:14:12,1.0,19.1,26.3,0
2025-03-08 22:13:42,1.0,19.1,26.3,0
2025-03-08 22:13:11,1.0,19.2,26.4,0
2025-03-08 22:12:41,1.0,19.2,26.5,0
2025-03-08 22:12:11,1.0,19.1,26.5,0
2025-03-08 22:11:41,1.0,19.2,26.7,0
2025-03-08 22:11:10,1.0,19.1,26.8,0
2025-03-08 22:10:40,1.0,19.1,26.7,0
2025-03-08 22:10:10,1.0,19.0,26.8,0
2025-03-08 22:09:39,1.0,19.0,26.8,0
2025-03-08 22:09:09,1.0,19.1,26.8,0
2025-03-08 22:08:39,1.0,19.0,26.8,0
2025-03-08 22:08:08,1.0,19.1,26.8,0
2025-03-08 22:07:38,1.0,18.9,26.9,0
2025-03-08 22:07:08,1.0,19.0,26.9,0
2025-03-08 22:06:38,1.0,18.9,26.8,0
2025-03-08 22:06:07,1.0,19.0,26.9,0
2025-03-08 22:05:07,1.0,18.9,26.8,0
2025-03-08 22:04:36,1.0,19.0,26.9,0
2025-03-08 22:04:06,1.0,18.9,26.8,0
2025-03-08 22:03:36,1.0,19.0,26.8,0
2025-03-08 22:02:05,1.0,19.0,26.6,0
2025-03-08 22:01:35,1.0,19.1,26.6,0
2025-03-08 22:01:04,1.0,19.1,26.4,0
2025-03-08 22:00:34,1.0,19.2,26.3,0
2025-03-08 22:00:04,1.0,19.2,26.3,0
2025-03-08 21:59:34,1.0,19.2,26.4,0
2025-03-08 21:59:03,1.0,19.2,26.4,0
2025-03-08 21:58:33,1.0,19.2,26.5,0
2025-03-08 21:58:03,1.0,19.1,26.7,0
2025-03-08 21:57:33,1.0,19.1,26.8,0
2025-03-08 21:57:02,1.0,19.0,26.9,0
2025-03-08 21:56:32,1.0,19.1,26.9,0
2025-03-08 21:56:02,1.0,19.1,26.7,0
2025-03-08 21:55:31,1.0,19.0,26.8,0
2025-03-08 21:55:01,1.0,19.0,27.0,0
2025-03-08 21:54:31,1.0,19.0,27.0,0
2025-03-08 21:54:01,1.0,19.0,26.8,0
2025-03-08 21:53:30,1.0,19.0,26.9,0
2025-03-08 21:53:00,1.0,19.0,27.0,0
2025-03-08 21:52:30,1.0,19.0,26.9,0
2025-03-08 21:51:59,1.0,19.0,26.9,0
2025-03-08 21:51:29,1.0,18.9,26.8,0
2025-03-08 21:50:59,1.0,18.9,26.9,0
2025-03-08 21:50:29,1.0,18.9,26.7,0
2025-03-08 21:49:58,1.0,19.0,26.8,0
2025-03-08 21:49:28,1.0,19.0,26.8,0
2025-03-08 21:48:58,1.0,19.0,26.7,0
2025-03-08 21:48:28,1.0,19.0,26.6,0
2025-03-08 21:47:57,1.0,19.1,26.5,0
2025-03-08 21:47:27,1.0,19.1,26.4,0
2025-03-08 21:46:57,1.0,19.1,26.6,0
2025-03-08 21:46:26,1.0,19.1,26.1,0
2025-03-08 21:45:56,1.0,19.2,26.3,0
2025-03-08 21:45:26,1.0,19.2,26.5,0
2025-03-08 21:44:56,1.0,19.1,26.6,0
2025-03-08 21:44:25,1.0,19.3,26.6,0
2025-03-08 21:43:55,1.0,19.2,26.8,0
2025-03-08 21:43:25,1.0,19.2,26.8,0
2025-03-08 21:42:55,1.0,19.1,26.9,0
2025-03-08 21:42:24,1.0,19.1,26.8,0
2025-03-08 21:41:54,1.0,19.0,26.9,0
2025-03-08 21:41:24,1.0,19.1,27.0,0
2025-03-08 21:40:54,1.0,19.0,26.9,0
2025-03-08 21:40:23,1.0,19.0,26.9,0
2025-03-08 21:39:53,1.0,18.9,26.9,0
2025-03-08 21:39:23,1.0,19.1,26.9,0
2025-03-08 21:38:52,1.0,18.9,27.0,0
2025-03-08 21:38:22,1.0,19.0,26.9,0
2025-03-08 21:37:52,1.0,18.9,26.9,0
2025-03-08 21:37:22,1.0,19.0,27.0,0
2025-03-08 21:36:51,1.0,19.0,26.8,0
2025-03-08 21:36:21,1.0,18.9,26.8,0
2025-03-08 21:35:51,1.0,19.0,26.9,0
2025-03-08 21:35:20,1.0,19.0,26.7,0
2025-03-08 21:34:50,1.0,19.0,26.8,0
2025-03-08 21:34:20,1.0,19.1,26.6,0
2025-03-08 21:33:49,1.0,19.0,26.6,0
2025-03-08 21:33:19,1.0,19.1,26.6,0
2025-03-08 21:32:49,1.0,19.1,26.3,0
2025-03-08 21:32:19,1.0,19.1,26.2,0
2025-03-08 21:31:48,1.0,19.2,26.4,0
2025-03-08 21:31:18,1.0,19.2,26.5,0
2025-03-08 21:30:48,1.0,19.1,26.5,0
2025-03-08 21:30:17,1.0,19.1,26.6,0
2025-03-08 21:29:47,1.0,19.1,26.9,0
2025-03-08 21:29:17,1.0,19.1,26.8,0
2025-03-08 21:28:47,1.0,19.1,26.9,0
2025-03-08 21:28:16,1.0,19.0,27.0,0
2025-03-08 21:27:46,1.0,19.1,26.9,0
2025-03-08 21:27:16,1.0,19.0,26.9,0
2025-03-08 21:26:45,1.0,19.0,27.0,0
2025-03-08 21:26:15,1.0,19.0,27.0,0
2025-03-08 21:25:45,1.0,18.9,27.1,0
2025-03-08 21:25:15,1.0,18.8,26.9,0
2025-03-08 21:24:44,1.0,18.9,26.9,0
2025-03-08 21:24:14,1.0,19.0,26.8,0
2025-03-08 21:23:44,1.0,19.0,26.9,0
2025-03-08 21:23:14,1.0,18.8,26.9,0
2025-03-08 21:22:43,1.0,18.9,26.8,0
2025-03-08 21:22:13,1.0,18.9,26.8,0
2025-03-08 21:21:43,1.0,19.0,26.9,0
2025-03-08 21:21:12,1.0,18.9,26.7,0
2025-03-08 21:20:42,1.0,18.9,26.7,0
2025-03-08 21:20:12,1.0,19.0,26.6,0
2025-03-08 21:19:42,1.0,19.1,26.5,0
2025-03-08 21:19:11,1.0,19.1,26.4,0
2025-03-08 21:18:41,1.0,19.1,26.2,0
2025-03-08 21:18:11,1.0,19.2,26.4,0
2025-03-08 21:17:41,1.0,19.2,26.6,0
2025-03-08 21:17:10,1.0,19.1,26.6,0
2025-03-08 21:16:40,1.0,19.0,26.6,0
2025-03-08 21:16:10,1.0,19.1,26.8,0
2025-03-08 21:15:39,1.0,19.1,26.9,0
2025-03-08 21:15:09,1.0,19.1,26.9,0
2025-03-08 21:15:04,1.0,19.0,26.7,0
2025-03-08 21:14:34,1.0,19.0,26.9,0
2025-03-08 21:14:03,1.0,19.0,26.8,0
2025-03-08 21:13:33,1.0,18.9,26.9,0
2025-03-08 21:13:03,1.0,19.0,26.8,0
2025-03-08 21:12:33,1.0,18.9,27.0,0
2025-03-08 21:12:02,1.0,18.9,26.8,0
2025-03-08 21:11:32,1.0,18.9,26.9,0
2025-03-08 21:11:02,1.0,18.9,27.0,0
2025-03-08 21:10:31,1.0,18.9,26.8,0
2025-03-08 21:10:01,1.0,18.9,26.9,0
2025-03-08 21:09:31,1.0,18.8,26.8,0
2025-03-08 21:09:01,1.0,19.0,26.8,0
2025-03-08 21:08:30,1.0,18.9,26.7,0
2025-03-08 21:08:00,1.0,19.0,26.8,0
2025-03-08 21:07:30,1.0,19.0,26.6,0
2025-03-08 21:06:59,1.0,19.1,26.5,0
2025-03-08 21:06:29,1.0,19.1,26.4,0
2025-03-08 21:05:59,1.0,19.2,26.4,0
2025-03-08 21:05:29,1.0,19.2,26.3,0
2025-03-08 21:04:58,1.0,19.2,26.4,0
2025-03-08 21:04:28,1.0,19.1,26.5,0
2025-03-08 21:03:58,1.0,19.2,26.6,0
2025-03-08 21:03:27,1.0,19.1,26.6,0
2025-03-08 21:02:57,1.0,19.2,26.9,0
2025-03-08 21:02:27,1.0,19.1,26.9,0
2025-03-08 21:01:57,1.0,19.1,26.8,0
2025-03-08 21:01:26,1.0,19.1,26.8,0
2025-03-08 21:00:56,1.0,19.1,26.8,0
2025-03-08 21:00:26,1.0,19.0,27.0,0
2025-03-08 20:59:55,1.0,19.0,27.0,0
2025-03-08 20:59:25,1.0,19.0,26.9,0
2025-03-08 20:58:55,1.0,19.1,26.8,0
2025-03-08 20:58:25,1.0,19.0,26.9,0
2025-03-08 20:57:54,1.0,19.0,26.8,0
2025-03-08 20:57:24,1.0,19.0,26.9,0
2025-03-08 20:56:54,1.0,18.9,26.9,0
2025-03-08 20:56:23,1.0,18.9,26.8,0
2025-03-08 20:55:53,1.0,19.0,26.8,0
2025-03-08 20:55:23,1.0,19.1,26.7,0
2025-03-08 20:54:53,1.0,19.1,26.7,0
2025-03-08 20:54:22,1.0,19.1,26.6,0
2025-03-08 20:53:52,1.0,19.1,26.5,0
2025-03-08 20:53:22,1.0,19.1,26.4,0
2025-03-08 20:52:51,1.0,19.1,26.4,0
2025-03-08 20:52:21,1.0,19.1,26.2,0
2025-03-08 20:51:51,1.0,19.2,26.4,0
2025-03-08 20:51:21,1.0,19.2,26.4,0
2025-03-08 20:50:50,1.0,19.2,26.5,0
2025-03-08 20:50:20,1.0,19.2,26.6,0
2025-03-08 20:49:20,1.0,19.2,26.7,0
2025-03-08 20:48:49,1.0,19.0,26.8,0
2025-03-08 20:48:19,1.0,19.1,26.8,0
2025-03-08 20:47:49,1.0,19.1,26.9,0
2025-03-08 20:47:18,1.0,19.0,26.8,0
2025-03-08 20:46:48,1.0,19.0,26.9,0
2025-03-08 20:46:18,1.0,19.0,27.0,0
2025-03-08 20:45:47,1.0,19.0,26.9,0
2025-03-08 20:45:17,1.0,19.0,26.8,0
2025-03-08 20:44:47,1.0,19.0,26.9,0
2025-03-08 20:44:17,1.0,18.9,26.9,0
2025-03-08 20:43:46,1.0,19.0,26.9,0
2025-03-08 20:43:16,1.0,19.0,26.8,0
2025-03-08 20:42:46,1.0,19.0,26.8,0
2025-03-08 20:42:15,1.0,19.0,26.9,0
2025-03-08 20:41:15,1.0,19.1,26.7,0
2025-03-08 20:40:44,1.0,19.1,26.7,0
2025-03-08 20:40:14,1.0,19.2,26.6,0
2025-03-08 20:39:44,1.0,19.2,26.4,0
2025-03-08 20:39:14,1.0,19.2,26.1,0
2025-03-08 20:38:43,1.0,19.2,26.4,0
2025-03-08 20:38:13,1.0,19.2,26.6,0
2025-03-08 20:37:43,1.0,19.2,26.5,0
2025-03-08 20:37:12,1.0,19.2,26.8,0
2025-03-08 20:36:42,1.0,19.2,26.8,0
2025-03-08 20:36:12,1.0,19.0,26.8,0
2025-03-08 20:35:42,1.0,19.1,26.9,0
2025-03-08 20:35:11,1.0,19.1,26.8,0
2025-03-08 20:34:41,1.0,19.1,26.9,0
2025-03-08 20:34:11,1.0,19.1,26.9,0
2025-03-08 20:33:40,1.0,19.0,27.0,0
2025-03-08 20:33:10,1.0,19.1,27.0,0
2025-03-08 20:32:40,1.0,19.0,26.9,0
2025-03-08 20:32:10,1.0,18.9,26.8,0
2025-03-08 20:31:39,1.0,18.9,26.9,0
2025-03-08 20:31:09,1.0,18.9,27.0,0
2025-03-08 20:30:39,1.0,18.9,26.9,0
2025-03-08 20:30:08,1.0,19.0,26.9,0
2025-03-08 20:29:38,1.0,19.0,27.0,0
2025-03-08 20:29:08,1.0,18.9,26.8,0
2025-03-08 20:28:37,1.0,19.0,26.9,0
2025-03-08 20:28:07,1.0,19.0,26.8,0
2025-03-08 20:27:37,1.0,19.0,26.6,0
2025-03-08 20:27:07,1.0,19.0,26.7,0
2025-03-08 20:26:36,1.0,19.0,26.6,0
2025-03-08 20:26:06,1.0,19.1,26.6,0
2025-03-08 20:25:36,1.0,19.1,26.5,0
2025-03-08 20:25:06,1.0,19.1,26.2,0
2025-03-08 20:24:35,1.0,19.1,26.3,0
2025-03-08 20:24:05,1.0,19.1,26.5,0
2025-03-08 20:23:35,1.0,19.1,26.6,0
2025-03-08 20:23:04,1.0,19.2,26.5,0
2025-03-08 20:22:34,1.0,19.0,26.7,0
2025-03-08 20:22:04,1.0,19.1,26.9,0
2025-03-08 20:21:34,1.0,19.2,26.8,0
2025-03-08 20:21:03,1.0,19.0,26.8,0
2025-03-08 20:20:33,1.0,19.1,27.0,0
2025-03-08 20:20:03,1.0,19.0,26.9,0
2025-03-08 20:19:32,1.0,19.0,26.9,0
2025-03-08 20:19:02,1.0,19.0,26.9,0
2025-03-08 20:18:32,1.0,19.0,26.9,0
2025-03-08 20:18:02,1.0,19.0,26.9,0
2025-03-08 20:17:31,1.0,19.0,26.9,0
2025-03-08 20:17:01,1.0,19.0,26.9,0
2025-03-08 20:16:31,1.0,19.0,26.9,0
2025-03-08 20:16:00,1.0,18.9,27.0,0
2025-03-08 20:15:30,1.0,18.9,27.1,0
2025-03-08 20:15:00,1.0,18.9,26.8,0
2025-03-08 20:14:30,1.0,19.1,26.8,0
2025-03-08 20:13:59,1.0,18.9,26.7,0
2025-03-08 20:13:29,1.0,19.0,26.6,0
2025-03-08 20:12:59,1.0,19.1,26.6,0
2025-03-08 20:12:28,1.0,19.2,26.5,0
2025-03-08 20:11:58,1.0,19.2,26.2,0
2025-03-08 20:11:28,1.0,19.1,26.3,0
2025-03-08 20:10:58,1.0,19.2,26.5,0
2025-03-08 20:10:27,1.0,19.2,26.6,0
2025-03-08 20:09:57,1.0,19.2,26.7,0
2025-03-08 20:09:27,1.0,19.1,26.6,0
2025-03-08 20:08:56,1.0,19.1,26.8,0
2025-03-08 20:08:26,1.0,19.1,26.8,0
2025-03-08 20:07:56,1.0,19.1,26.9,0
2025-03-08 20:07:26,1.0,19.1,26.8,0
2025-03-08 20:06:55,1.0,19.1,26.9,0
2025-03-08 20:06:25,1.0,19.0,26.7,0
2025-03-08 20:05:55,1.0,18.9,27.0,0
2025-03-08 20:05:24,1.0,19.0,27.0,0
2025-03-08 20:04:54,1.0,19.0,27.0,0
2025-03-08 20:04:24,1.0,18.9,26.8,0
2025-03-08 20:03:53,1.0,19.1,26.8,0
2025-03-08 20:03:23,1.0,19.0,26.9,0
2025-03-08 20:02:53,1.0,18.9,26.8,0
2025-03-08 20:02:23,1.0,19.0,26.9,0
2025-03-08 20:01:52,1.0,18.9,26.9,0
2025-03-08 20:01:22,1.0,19.0,26.8,0
2025-03-08 20:00:52,1.0,19.0,26.8,0
2025-03-08 20:00:21,1.0,19.0,26.7,0
2025-03-08 20:00:11,1.0,19.0,26.6,0
2025-03-08 19:59:41,1.0,19.1,26.5,0
2025-03-08 19:59:10,1.0,19.1,26.5,0
2025-03-08 19:58:40,1.0,19.1,26.5,0
2025-03-08 19:58:10,1.0,19.1,26.4,0
2025-03-08 19:57:40,1.0,19.2,26.5,0
2025-03-08 19:57:09,1.0,19.2,26.6,0
2025-03-08 19:56:39,1.0,19.2,26.7,0
2025-03-08 19:56:09,1.0,19.1,26.6,0
2025-03-08 19:55:38,1.0,19.1,26.9,0
2025-03-08 19:55:08,1.0,19.1,27.0,0
2025-03-08 19:54:38,1.0,19.0,26.9,0
2025-03-08 19:54:07,1.0,19.0,26.9,0
2025-03-08 19:53:37,1.0,19.1,26.9,0
2025-03-08 19:53:07,1.0,19.0,27.0,0
2025-03-08 19:52:37,1.0,19.0,27.0,0
2025-03-08 19:52:06,1.0,18.8,27.0,0
2025-03-08 19:51:36,1.0,18.9,27.1,0
2025-03-08 19:51:06,1.0,18.9,27.1,0
2025-03-08 19:50:35,1.0,18.9,26.9,0
2025-03-08 19:50:05,1.0,19.0,26.9,0
2025-03-08 19:49:35,1.0,18.9,26.8,0
2025-03-08 19:49:05,1.0,18.9,26.9,0
2025-03-08 19:48:34,1.0,18.9,26.8,0
2025-03-08 19:47:03,1.0,19.0,26.7,0
2025-03-08 19:46:33,1.0,18.9,26.6,0
2025-03-08 19:46:03,1.0,19.0,26.7,0
2025-03-08 19:45:33,1.0,19.2,26.6,0
2025-03-08 19:45:02,1.0,19.1,26.2,0
2025-03-08 19:44:32,1.0,19.1,26.4,0
2025-03-08 19:43:31,1.0,19.1,26.7,0
2025-03-08 19:43:01,1.0,19.2,26.6,0
2025-03-08 19:42:31,1.0,19.2,26.7,0
2025-03-08 19:42:01,1.0,19.2,26.9,0
2025-03-08 19:41:30,1.0,19.1,26.8,0
2025-03-08 19:41:00,1.0,19.1,26.9,0
2025-03-08 19:40:30,1.0,19.0,26.9,0
2025-03-08 19:39:59,1.0,19.0,26.9,0
2025-03-08 19:39:29,1.0,19.0,26.9,0
2025-03-08 19:38:59,1.0,19.0,27.0,0
2025-03-08 19:38:29,1.0,19.0,26.9,0
2025-03-08 19:37:58,1.0,19.0,27.0,0
2025-03-08 19:37:28,1.0,19.0,27.1,0
2025-03-08 19:36:58,1.0,19.0,27.0,0
2025-03-08 19:36:27,1.0,19.0,27.0,0
2025-03-08 19:35:57,1.0,18.9,27.0,0
2025-03-08 19:35:27,1.0,19.0,26.8,0
2025-03-08 19:34:56,1.0,19.0,26.9,0
