일시,충격,온도,습도,속도
2025-03-07 23:58:58,1.0,19.1,26.8,0
2025-03-07 23:58:28,1.0,19.2,26.9,0
2025-03-07 23:57:58,1.0,19.2,27.2,0
2025-03-07 23:57:27,1.0,19.1,27.2,0
2025-03-07 23:56:57,1.0,19.1,27.2,0
2025-03-07 23:56:27,1.0,19.1,27.1,0
2025-03-07 23:55:26,1.0,18.9,27.2,0
2025-03-07 23:54:56,1.0,19.0,27.2,0
2025-03-07 23:54:26,1.0,19.1,27.2,0
2025-03-07 23:53:56,1.0,19.0,27.4,0
2025-03-07 23:53:25,1.0,18.9,27.3,0
2025-03-07 23:52:55,1.0,18.9,27.2,0
2025-03-07 23:52:25,1.0,18.8,27.3,0
2025-03-07 23:51:54,1.0,18.9,27.3,0
2025-03-07 23:51:24,1.0,18.9,27.3,0
2025-03-07 23:50:54,1.0,18.9,27.2,0
2025-03-07 23:50:24,1.0,18.9,27.0,0
2025-03-07 23:49:53,1.0,18.9,27.1,0
2025-03-07 23:49:23,1.0,19.0,27.1,0
2025-03-07 23:47:12,1.0,19.2,26.7,0
2025-03-07 23:46:42,1.0,19.2,26.9,0
2025-03-07 23:46:12,1.0,19.2,26.9,0
2025-03-07 23:45:42,1.0,19.1,27.0,0
2025-03-07 23:45:11,1.0,19.1,27.2,0
2025-03-07 23:44:41,1.0,19.0,27.3,0
2025-03-07 23:44:11,1.0,19.0,27.2,0
2025-03-07 23:43:41,1.0,19.1,27.3,0
2025-03-07 23:43:10,1.0,19.0,27.3,0
2025-03-07 23:42:40,1.0,19.0,27.4,0
2025-03-07 23:42:10,1.0,19.0,27.2,0
2025-03-07 23:41:40,1.0,18.9,27.5,0
2025-03-07 23:41:09,1.0,18.9,27.3,0
2025-03-07 23:40:39,1.0,18.9,27.4,0
2025-03-07 23:40:09,1.0,18.9,27.3,0
2025-03-07 23:39:39,1.0,18.8,27.3,0
2025-03-07 23:39:08,1.0,19.0,27.4,0
2025-03-07 23:38:38,1.0,18.9,27.2,0
2025-03-07 23:38:08,1.0,18.8,27.2,0
2025-03-07 23:37:38,1.0,18.9,27.2,0
2025-03-07 23:37:07,1.0,19.0,27.3,0
2025-03-07 23:36:37,1.0,19.0,27.2,0
2025-03-07 23:36:07,1.0,19.0,27.1,0
2025-03-07 23:35:37,1.0,19.0,26.9,0
2025-03-07 23:35:06,1.0,19.1,26.9,0
2025-03-07 23:34:36,1.0,19.0,26.8,0
2025-03-07 23:34:06,1.0,19.2,26.5,0
2025-03-07 23:33:36,1.0,19.1,26.6,0
2025-03-07 23:33:05,1.0,19.1,26.8,0
2025-03-07 23:32:35,1.0,19.1,26.9,0
2025-03-07 23:32:05,1.0,19.2,26.9,0
2025-03-07 23:31:35,1.0,19.1,27.2,0
2025-03-07 23:31:04,1.0,19.0,27.2,0
2025-03-07 23:30:34,1.0,19.0,27.2,0
2025-03-07 23:30:04,1.0,19.1,27.3,0
2025-03-07 23:29:34,1.0,19.0,27.5,0
2025-03-07 23:29:03,1.0,18.9,27.4,0
2025-03-07 23:28:33,1.0,19.0,27.3,0
2025-03-07 23:28:03,1.0,18.9,27.3,0
2025-03-07 23:27:33,1.0,19.0,27.3,0
2025-03-07 23:27:02,1.0,18.9,27.3,0
2025-03-07 23:26:32,1.0,18.9,27.4,0
2025-03-07 23:26:02,1.0,18.9,27.4,0
2025-03-07 23:25:32,1.0,18.8,27.2,0
2025-03-07 23:25:01,1.0,18.9,27.2,0
2025-03-07 23:24:31,1.0,18.9,27.3,0
2025-03-07 23:24:01,1.0,19.0,27.2,0
2025-03-07 23:23:30,1.0,18.9,27.2,0
2025-03-07 23:23:00,1.0,19.0,27.0,0
2025-03-07 23:22:30,1.0,19.0,26.9,0
2025-03-07 23:22:00,1.0,19.0,26.9,0
2025-03-07 23:21:29,1.0,19.1,27.0,0
2025-03-07 23:20:59,1.0,19.1,26.6,0
2025-03-07 23:20:29,1.0,19.1,26.7,0
2025-03-07 23:19:59,1.0,19.1,26.8,0
2025-03-07 23:19:28,1.0,19.2,26.9,0
2025-03-07 23:18:58,1.0,19.2,26.9,0
2025-03-07 23:18:28,1.0,19.2,27.1,0
2025-03-07 23:17:57,1.0,19.1,27.3,0
2025-03-07 23:17:27,1.0,19.1,27.3,0
2025-03-07 23:16:57,1.0,18.9,27.4,0
2025-03-07 23:16:27,1.0,19.0,27.3,0
2025-03-07 23:15:56,1.0,19.0,27.2,0
2025-03-07 23:15:26,1.0,19.0,27.3,0
2025-03-07 23:14:56,1.0,18.9,27.4,0
2025-03-07 23:14:26,1.0,18.9,27.3,0
2025-03-07 23:13:55,1.0,18.9,27.5,0
2025-03-07 23:13:25,1.0,18.9,27.4,0
2025-03-07 23:12:55,1.0,18.8,27.3,0
2025-03-07 23:12:25,1.0,18.8,27.3,0
2025-03-07 23:10:54,1.0,18.8,27.2,0
2025-03-07 23:10:23,1.0,18.9,27.3,0
2025-03-07 23:09:53,1.0,18.9,27.2,0
2025-03-07 23:09:23,1.0,19.0,27.2,0
2025-03-07 23:08:53,1.0,19.0,27.0,0
2025-03-07 23:08:22,1.0,19.0,26.9,0
2025-03-07 23:07:52,1.0,19.2,26.8,0
2025-03-07 23:07:22,1.0,19.1,26.4,0
2025-03-07 23:06:52,1.0,19.1,26.7,0
2025-03-07 23:06:21,1.0,19.1,26.8,0
2025-03-07 23:04:51,1.0,19.0,27.2,0
2025-03-07 23:04:20,1.0,19.0,27.3,0
2025-03-07 23:03:50,1.0,19.1,27.4,0
2025-03-07 23:03:20,1.0,19.0,27.3,0
2025-03-07 23:02:50,1.0,19.0,27.4,0
2025-03-07 23:02:19,1.0,18.9,27.4,0
2025-03-07 23:01:49,1.0,18.9,27.4,0
2025-03-07 23:01:19,1.0,18.9,27.4,0
2025-03-07 23:00:49,1.0,18.9,27.4,0
2025-03-07 23:00:18,1.0,19.0,27.4,0
2025-03-07 22:59:48,1.0,19.0,27.3,0
2025-03-07 22:59:18,1.0,18.9,27.4,0
2025-03-07 22:58:48,1.0,18.9,27.3,0
2025-03-07 22:58:17,1.0,18.9,27.3,0
2025-03-07 22:57:47,1.0,19.0,27.3,0
2025-03-07 22:57:17,1.0,19.0,27.1,0
2025-03-07 22:56:47,1.0,19.1,27.2,0
2025-03-07 22:56:16,1.0,19.0,27.2,0
2025-03-07 22:55:46,1.0,19.0,26.9,0
2025-03-07 22:55:16,1.0,19.1,26.7,0
2025-03-07 22:54:46,1.0,19.1,26.5,0
2025-03-07 22:54:15,1.0,19.1,26.7,0
2025-03-07 22:53:45,1.0,19.1,26.8,0
2025-03-07 22:53:15,1.0,19.1,27.0,0
2025-03-07 22:52:44,1.0,19.1,27.0,0
2025-03-07 22:52:14,1.0,19.1,27.2,0
2025-03-07 22:51:44,1.0,19.0,27.3,0
2025-03-07 22:51:14,1.0,19.1,27.5,0
2025-03-07 22:50:43,1.0,19.0,27.2,0
2025-03-07 22:50:13,1.0,19.0,27.3,0
2025-03-07 22:49:43,1.0,19.0,27.3,0
2025-03-07 22:49:13,1.0,18.9,27.3,0
2025-03-07 22:48:43,1.0,18.9,27.4,0
2025-03-07 22:48:12,1.0,18.8,27.3,0
2025-03-07 22:47:42,1.0,18.9,27.5,0
2025-03-07 22:47:12,1.0,18.9,27.4,0
2025-03-07 22:46:41,1.0,18.9,27.5,0
2025-03-07 22:46:11,1.0,18.8,27.3,0
2025-03-07 22:45:41,1.0,18.9,27.4,0
2025-03-07 22:45:11,1.0,18.8,27.3,0
2025-03-07 22:44:40,1.0,19.0,27.3,0
2025-03-07 22:44:10,1.0,18.9,27.4,0
2025-03-07 22:43:40,1.0,18.9,27.3,0
2025-03-07 22:43:10,1.0,19.0,27.1,0
2025-03-07 22:42:39,1.0,19.1,27.0,0
2025-03-07 22:42:36,1.0,19.0,26.9,0
2025-03-07 22:42:06,1.0,19.2,26.7,0
2025-03-07 22:41:36,1.0,19.1,26.6,0
2025-03-07 22:41:06,1.0,19.0,26.7,0
2025-03-07 22:40:35,1.0,19.1,26.9,0
2025-03-07 22:40:05,1.0,19.1,27.1,0
2025-03-07 22:39:35,1.0,19.0,27.1,0
2025-03-07 22:39:04,1.0,19.0,27.3,0
2025-03-07 22:38:34,1.0,19.0,27.4,0
2025-03-07 22:38:04,1.0,19.1,27.3,0
2025-03-07 22:37:34,1.0,19.0,27.4,0
2025-03-07 22:37:03,1.0,19.0,27.4,0
2025-03-07 22:36:33,1.0,18.9,27.4,0
2025-03-07 22:36:03,1.0,19.0,27.4,0
2025-03-07 22:35:33,1.0,19.0,27.4,0
2025-03-07 22:35:02,1.0,19.0,27.3,0
2025-03-07 22:34:32,1.0,18.9,27.4,0
2025-03-07 22:34:02,1.0,18.9,27.4,0
2025-03-07 22:33:32,1.0,18.9,27.4,0
2025-03-07 22:33:01,1.0,19.0,27.4,0
2025-03-07 22:32:31,1.0,19.0,27.3,0
2025-03-07 22:32:01,1.0,18.8,27.2,0
2025-03-07 22:31:30,1.0,19.0,27.2,0
2025-03-07 22:31:00,1.0,19.0,27.2,0
2025-03-07 22:30:30,1.0,19.0,27.0,0
2025-03-07 22:30:00,1.0,19.1,26.8,0
2025-03-07 22:29:29,1.0,19.1,26.7,0
2025-03-07 22:28:59,1.0,19.1,26.8,0
2025-03-07 22:28:29,1.0,19.2,26.8,0
2025-03-07 22:27:59,1.0,19.2,27.0,0
2025-03-07 22:27:28,1.0,19.1,27.0,0
2025-03-07 22:26:58,1.0,19.0,27.2,0
2025-03-07 22:26:28,1.0,19.0,27.4,0
2025-03-07 22:25:57,1.0,19.1,27.4,0
2025-03-07 22:25:27,1.0,19.0,27.4,0
2025-03-07 22:24:57,1.0,19.0,27.5,0
2025-03-07 22:24:27,1.0,19.0,27.4,0
2025-03-07 22:23:56,1.0,18.9,27.5,0
2025-03-07 22:23:26,1.0,18.9,27.5,0
2025-03-07 22:22:56,1.0,19.0,27.5,0
2025-03-07 22:22:26,1.0,18.9,27.4,0
2025-03-07 22:21:55,1.0,18.9,27.6,0
2025-03-07 22:21:25,1.0,18.9,27.5,0
2025-03-07 22:20:55,1.0,18.9,27.5,0
2025-03-07 22:20:24,1.0,18.9,27.4,0
2025-03-07 22:19:54,1.0,18.9,27.4,0
2025-03-07 22:19:24,1.0,18.9,27.4,0
2025-03-07 22:18:54,1.0,19.0,27.3,0
2025-03-07 22:18:24,1.0,18.8,27.2,0
2025-03-07 22:17:53,1.0,18.9,27.3,0
2025-03-07 22:17:23,1.0,19.0,27.2,0
2025-03-07 22:16:53,1.0,19.0,27.1,0
2025-03-07 22:16:23,1.0,19.1,27.0,0
2025-03-07 22:15:52,1.0,19.1,26.6,0
2025-03-07 22:15:22,1.0,19.0,26.8,0
2025-03-07 22:14:52,1.0,19.0,26.9,0
2025-03-07 22:14:22,1.0,19.1,26.9,0
2025-03-07 22:13:51,1.0,19.0,27.1,0
2025-03-07 22:13:21,1.0,19.0,27.3,0
2025-03-07 22:12:51,1.0,18.9,27.3,0
2025-03-07 22:12:21,1.0,19.0,27.3,0
2025-03-07 22:11:50,1.0,19.0,27.4,0
2025-03-07 22:11:20,1.0,18.9,27.6,0
